Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
326,HYUNDAI,2017,1.6,LPG,Automatic,20201,Sedan,21730,Elantra
327,HYUNDAI,2011,2.0,Petrol,Automatic,95474,Coupe,19369,Genesis
328,SUZUKI,2000,1.3,Petrol,Manual,77671,Jeep,12544,Jimny
329,HYUNDAI,2012,2.0,Diesel,Automatic,99419,Jeep,25299,Tucson
330,CHEVROLET,2018,1.6,Diesel,Automatic,17718,Sedan,7213,Cruze
331,CHEVROLET,2012,1.6,Petrol,Automatic,58982,Hatchback,6899,Aveo
332,BMW,2011,4.4,Petrol,Automatic,91762,Jeep,8154,X6
333,TOYOTA,2011,1.8,Hybrid,Tiptronic,99419,Sedan,18817,Prius
334,HYUNDAI,2019,2.0,Diesel,Automatic,756,Jeep,61499,Tucson
335,TOYOTA,2010,1.8,Hybrid,Automatic,159071,Sedan,17249,Prius
336,TOYOTA,2013,1.5,Hybrid,Automatic,85128,Hatchback,9879,Aqua S
337,TOYOTA,2011,1.8,Hybrid,Automatic,87613,Hatchback,17249,Prius
338,HYUNDAI,2017,2.0,Petrol,Automatic,36297,Sedan,51225,Sonata
339,HYUNDAI,2015,2.0,Diesel,Automatic,58132,Jeep,49798,Santa FE
340,HYUNDAI,2013,1.8,Petrol,Tiptronic,40265,Sedan,17249,Elantra
341,FORD,2014,2.0,Petrol,Tiptronic,78914,Jeep,29166,Escape
342,OPEL,2006,1.3,Diesel,Manual,16777,Goods wagon,11604,Astra
343,HONDA,2014,1.3,Hybrid,Automatic,93187,Hatchback,2274,Insight
344,VOLKSWAGEN,2015,1.8,Petrol,Automatic,63628,Sedan,19444,Jetta
345,MERCEDES-BENZ,2017,3.5,Petrol,Automatic,24739,Jeep,43592,GLE 350
346,TOYOTA,2009,1.8,Hybrid,Variator,108119,Hatchback,15367,Prius
347,TOYOTA,2013,3.5,Petrol,Automatic,78047,Jeep,4861,Highlander
348,HONDA,2013,1.3,Hybrid,Automatic,93206,Universal,14113,Shuttle
349,CHEVROLET,2012,2.0,Diesel,Automatic,142027,Jeep,13564,Orlando
350,FORD,2012,2.0,Hybrid,Automatic,79663,Hatchback,17876,C-MAX
351,MERCEDES-BENZ,2002,2.4,Petrol,Tiptronic,1243,Sedan,10349,C 240
352,SUBARU,2008,3.0,Petrol,Tiptronic,85749,Sedan,15000,Legacy
353,MERCEDES-BENZ,2004,3.2,Petrol,Tiptronic,127692,Sedan,12544,E 320
354,BMW,1996,1.8,Petrol,Manual,621,Sedan,5600,318
355,BMW,2012,3.0,Diesel,Automatic,142894,Jeep,14583,X5
356,HYUNDAI,2017,2.5,Diesel,Automatic,85128,Universal,36827,H1
357,TOYOTA,2011,3.5,Hybrid,Automatic,228704,Sedan,21639,Highlander
358,NISSAN,2003,3.5,LPG,Tiptronic,96313,Minivan,14113,Elgrand
359,SSANGYONG,2016,1.6,Diesel,Automatic,36830,Jeep,40340,Actyon
360,HONDA,2012,1.5,Petrol,Tiptronic,134216,Hatchback,10976,FIT
361,MERCEDES-BENZ,2012,3.0,Petrol,Tiptronic,53438,Sedan,25089,C 300
362,HYUNDAI,2011,2.0,Diesel,Automatic,88959,Jeep,18688,Santa FE
363,HYUNDAI,2015,1.6,Petrol,Automatic,42404,Sedan,28830,Elantra
364,FORD,2012,2.2,Diesel,Manual,87613,Microbus,23834,Transit
365,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,74179,Sedan,16621,E 350
366,FORD,2014,2.0,Hybrid,Automatic,169013,Hatchback,16000,C-MAX
367,HYUNDAI,2013,1.6,Petrol,Automatic,19692,Sedan,11917,Elantra
368,BMW,2011,3.0,Petrol,Tiptronic,74565,Sedan,13485,328 Xdrive
369,FORD,2014,3.7,LPG,Automatic,180198,Sedan,15367,Taurus
370,HYUNDAI,2011,1.6,Petrol,Manual,45733,Hatchback,15994,Veloster
371,CHEVROLET,2012,2.0,Diesel,Automatic,49554,Jeep,11917,Orlando
372,TOYOTA,2018,2.5,Hybrid,Automatic,21784,Sedan,18817,Camry
373,CHEVROLET,2014,2.4,Petrol,Automatic,156284,Jeep,1568,Equinox
374,HYUNDAI,2013,2.4,Hybrid,Tiptronic,12427,Sedan,21953,Sonata
375,HYUNDAI,2016,2.0,LPG,Automatic,23740,Sedan,13808,Sonata
376,TOYOTA,2012,1.8,Hybrid,Automatic,68966,Hatchback,16151,Prius
377,RENAULT,2001,1.2,Petrol,Manual,483,Hatchback,3300,Twingo
378,HYUNDAI,2010,2.0,Diesel,Automatic,106468,Jeep,22947,Tucson
379,BMW,2012,3.0,Petrol,Tiptronic,36319,Sedan,40769,535 M PAKET
380,LEXUS,2013,1.8,Hybrid,Automatic,41004,Hatchback,7840,CT 200h
381,TOYOTA,2014,2.5,Petrol,Tiptronic,77671,Sedan,25089,Camry
382,TOYOTA,2014,2.5,Hybrid,Automatic,68225,Sedan,5488,Camry
383,TOYOTA,2012,1.3,Petrol,Automatic,80778,Hatchback,9722,Vitz
384,HYUNDAI,2010,3.8,Petrol,Automatic,94434,Coupe,16621,Genesis
385,LEXUS,2015,3.5,Hybrid,Automatic,89241,Jeep,13956,RX 450
386,SSANGYONG,2012,2.0,Diesel,Automatic,84190,Jeep,24415,Korando
387,BMW,2000,2.5,Petrol,Tiptronic,198839,Sedan,10036,525
388,HYUNDAI,2014,1.8,Petrol,Automatic,66583,Sedan,1725,Elantra
389,OPEL,1997,2.0,Petrol,Manual,124274,Universal,5645,Vectra
390,TOYOTA,2014,1.5,Hybrid,Variator,62137,Sedan,10976,Corolla
391,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,132972,Jeep,4547,ML 350
392,TOYOTA,2013,1.5,Petrol,Automatic,32622,Hatchback,21285,Aqua
393,MERCEDES-BENZ,2014,3.5,Diesel,Automatic,136099,Sedan,29793,E 350
394,AUDI,2010,2.0,Petrol,Automatic,104390,Sedan,19130,A4 premium
395,FORD,2001,2.2,Petrol,Automatic,6904,Minivan,1900,Galaxy
396,HYUNDAI,2017,1.7,Diesel,Automatic,60820,Jeep,35570,Tucson
397,TOYOTA,2012,1.5,Hybrid,Automatic,108740,Hatchback,8781,Prius C
398,SUZUKI,2010,2.4,Petrol,Tiptronic,163518,Sedan,12544,Kizashi
399,HYUNDAI,2014,2.4,Petrol,Tiptronic,79535,Jeep,24148,Tucson
400,TOYOTA,2014,1.8,Hybrid,Automatic,99419,Sedan,22580,Prius
401,TOYOTA,2013,2.5,Hybrid,Automatic,85041,Sedan,4861,Camry
402,TOYOTA,2008,1.5,Hybrid,Variator,130769,Sedan,12858,Prius
403,HONDA,2011,1.3,Petrol,Automatic,114954,Sedan,8154,FIT
404,VOLKSWAGEN,1998,1.8,Petrol,Automatic,18641,Hatchback,1800,Golf 4
405,FORD,2014,2.0,Hybrid,Automatic,85332,Sedan,4861,Fusion
406,BMW,2011,3.0,Petrol,Tiptronic,80530,Jeep,36065,X5
407,TOYOTA,2019,2.0,Petrol,Automatic,12408,Jeep,17876,CHR
408,BMW,2014,2.0,Diesel,Automatic,155648,Sedan,18189,328
409,FORD,2013,1.6,Petrol,Tiptronic,28583,Sedan,24775,Fusion
410,HYUNDAI,2011,2.0,Petrol,Automatic,101516,Sedan,15257,Sonata
411,HONDA,2009,2.4,Petrol,Automatic,74565,Universal,16900,Element
412,CITROEN,2011,1.0,Petrol,Manual,145214,Hatchback,14740,C1
413,NISSAN,2004,2.0,Petrol,Automatic,75718,Jeep,10976,X-Trail
414,CHEVROLET,2012,2.0,Diesel,Automatic,85397,Jeep,22825,Orlando
415,KIA,2013,1.6,Petrol,Automatic,85128,Sedan,12544,RIO
416,LEXUS,2015,1.8,Hybrid,Automatic,58999,Hatchback,16935,CT 200h
417,FORD,2013,3.7,Petrol,Manual,69041,Coupe,20385,Mustang
418,SSANGYONG,2016,1.6,Diesel,Automatic,30391,Jeep,44134,Actyon
419,MERCEDES-BENZ,2001,2.0,Petrol,Tiptronic,113711,Coupe,7213,C 200 2.0
420,HONDA,2017,1.5,Petrol,Automatic,36215,Sedan,9565,Civic
421,VOLKSWAGEN,2010,2.5,Petrol,Tiptronic,68351,Sedan,12544,Jetta
422,OPEL,2004,1.6,Petrol,Manual,106254,Universal,6272,Astra
423,BMW,2005,3.0,Petrol,Tiptronic,105633,Sedan,18817,530
424,HONDA,2011,1.3,Hybrid,Variator,78914,Sedan,10663,FIT
425,HYUNDAI,2015,2.0,Diesel,Automatic,95665,Jeep,44247,Santa FE
426,BMW,2004,2.5,Petrol,Tiptronic,215044,Coupe,9408,325
427,VOLKSWAGEN,2016,1.4,Petrol,Tiptronic,22369,Sedan,19444,Jetta
428,TOYOTA,2008,1.8,Hybrid,Automatic,124274,Sedan,11917,Prius
429,HONDA,2015,2.4,Petrol,Automatic,48471,Sedan,54157,Civic
430,HYUNDAI,2016,1.7,Diesel,Automatic,44656,Jeep,49889,Tucson
431,TOYOTA,2007,1.5,Hybrid,Automatic,70215,Hatchback,9408,Prius
432,TOYOTA,2016,1.8,Petrol,Automatic,63691,Hatchback,23834,Corolla IM
433,TOYOTA,2013,2.5,Petrol,Tiptronic,62758,Sedan,22894,Camry
434,MERCEDES-BENZ,2004,2.4,Petrol,Tiptronic,55302,Coupe,10976,CLK 240
435,DAEWOO,2009,1.9,Petrol,Automatic,27664,Sedan,5604,Lacetti
436,FORD,2013,1.6,Petrol,Tiptronic,99419,Sedan,17876,Fiesta
437,HYUNDAI,2012,1.8,Petrol,Tiptronic,84506,Sedan,18189,Elantra
438,HONDA,2014,1.5,Hybrid,Variator,75186,Hatchback,10976,FIT
439,MINI,2013,1.6,Petrol,Manual,34797,Coupe,27911,Cooper
440,OPEL,2003,1.7,Diesel,Manual,106465,Goods wagon,6429,Combo
441,TOYOTA,2016,2.5,Petrol,Tiptronic,61640,Jeep,40769,RAV 4
442,BMW,2003,2.5,CNG,Tiptronic,161556,Sedan,7840,520
443,DODGE,2012,3.6,Petrol,Tiptronic,69594,Coupe,25089,Challenger
444,BMW,2010,3.0,Petrol,Tiptronic,97555,Coupe,22894,328
445,MERCEDES-BENZ,2000,2.0,Petrol,Tiptronic,84506,Sedan,7840,C 180
446,HYUNDAI,2015,2.0,LPG,Automatic,216539,Sedan,12231,Sonata
447,LEXUS,2002,3.0,Petrol,Automatic,124896,Jeep,11917,RX 300
448,TOYOTA,2017,2.5,Petrol,Automatic,21409,Jeep,51746,RAV 4
449,HYUNDAI,2011,2.0,Petrol,Automatic,124813,Sedan,17035,Sonata
450,AUDI,2002,3.0,Petrol,Automatic,6904,Sedan,3100,A4
451,HYUNDAI,2015,1.6,Petrol,Automatic,54391,Sedan,27654,Elantra
452,KIA,2013,2.0,Petrol,Automatic,56545,Sedan,17719,Optima
453,HYUNDAI,2010,2.5,Diesel,Automatic,77578,Minivan,14081,H1
454,HYUNDAI,2015,2.4,Petrol,Automatic,145785,Sedan,2666,Sonata
455,CHEVROLET,2016,1.6,Diesel,Automatic,78152,Jeep,23994,Orlando
456,BMW,2003,2.2,Petrol,Tiptronic,118060,Sedan,13172,320
457,TOYOTA,2011,1.8,Hybrid,Variator,100041,Hatchback,14740,Prius
458,TOYOTA,2017,2.5,Petrol,Automatic,19884,Jeep,59586,RAV 4
459,TOYOTA,2016,1.8,Hybrid,Tiptronic,49710,Sedan,18817,Prius
460,HYUNDAI,2010,1.6,Petrol,Automatic,81284,Sedan,11563,Elantra
461,HYUNDAI,2016,2.0,Diesel,Automatic,68007,Jeep,45376,Santa FE
462,TOYOTA,2002,2.0,Petrol,Manual,86992,Jeep,15681,RAV 4
463,HYUNDAI,2017,1.7,Diesel,Automatic,89194,Jeep,33707,Tucson
464,BMW,2000,2.5,CNG,Manual,97555,Sedan,6800,525
465,HYUNDAI,2013,1.6,Petrol,Tiptronic,52692,Sedan,17876,Elantra
466,MERCEDES-BENZ,2006,3.5,Petrol,Tiptronic,136702,Sedan,18189,E 350
467,LEXUS,2008,3.3,Hybrid,Automatic,73943,Jeep,28225,RX 400 HYBRID
468,TOYOTA,2007,2.2,Diesel,Manual,69594,Minivan,2509,Corolla verso
469,HYUNDAI,2016,2.5,Diesel,Automatic,32206,Universal,44247,H1
470,MITSUBISHI,1998,1.8,Petrol,Automatic,124274,Jeep,7213,Pajero IO
471,LEXUS,2012,4.6,Petrol,Automatic,93770,Jeep,4077,GX 460
472,MERCEDES-BENZ,1999,2.0,Petrol,Manual,197848,Sedan,6586,E 200
473,BMW,2008,3.0,Petrol,Tiptronic,118060,Sedan,15681,528 i
474,TOYOTA,2017,3.5,Petrol,Automatic,108632,Sedan,3763,Tacoma
475,AUDI,2014,2.0,Petrol,Automatic,76826,Sedan,6586,A4
476,AUDI,2017,2.0,Petrol,Automatic,46718,Jeep,47042,Q5
477,DAEWOO,2009,2.0,Diesel,Automatic,24253,Sedan,5865,Lacetti
478,SSANGYONG,2011,2.0,Diesel,Automatic,63380,Jeep,20883,Actyon
479,HONDA,2008,2.4,LPG,Variator,12427,Minivan,10976,Odyssey
480,MITSUBISHI,2010,2.4,Diesel,Manual,108740,Pickup,23521,L 200
481,SSANGYONG,2014,2.0,Diesel,Automatic,42167,Jeep,25402,REXTON
482,HONDA,2011,1.3,Hybrid,Automatic,9066,Hatchback,9095,FIT
483,HYUNDAI,2013,1.8,Petrol,Automatic,55900,Coupe,2666,Elantra
484,TOYOTA,2013,2.5,Hybrid,Automatic,118402,Sedan,5018,Camry
485,HYUNDAI,2008,2.0,Petrol,Manual,167770,Jeep,12231,Tucson
486,HONDA,2011,1.3,Hybrid,Variator,93206,Hatchback,11604,Insight EX
487,HYUNDAI,2012,1.6,Petrol,Automatic,22518,Sedan,20005,Elantra
488,TOYOTA,2013,2.5,Hybrid,Automatic,118402,Sedan,5018,Camry
489,FORD,2014,1.6,Petrol,Automatic,83512,Hatchback,13799,Fiesta 1.6
490,SSANGYONG,2010,2.0,Diesel,Automatic,79225,Jeep,13068,Actyon
491,FORD,2012,2.0,Petrol,Tiptronic,1250,Hatchback,14113,Focus
492,HYUNDAI,2015,2.4,Petrol,Automatic,152642,Jeep,1019,Santa FE
493,NISSAN,2004,2.3,Petrol,Automatic,99419,Sedan,7300,Teana
494,DAEWOO,2009,1.6,Petrol,Automatic,31410,Sedan,6899,Lacetti
495,CHEVROLET,2007,0.8,Petrol,Automatic,83800,Sedan,3293,Matiz
496,HYUNDAI,2011,2.0,LPG,Tiptronic,44739,Sedan,17249,Sonata
497,DAEWOO,2010,1.8,Petrol,Automatic,28911,Sedan,10192,Lacetti
498,TOYOTA,2014,3.5,Hybrid,Automatic,103496,Sedan,39201,Highlander
499,HONDA,2013,1.8,Petrol,Automatic,54059,Sedan,36235,Civic
500,SSANGYONG,2012,2.0,Diesel,Automatic,78247,Jeep,22843,Korando
501,CHEVROLET,2012,2.0,Petrol,Automatic,40393,Sedan,21699,Malibu
502,HYUNDAI,2011,2.0,Diesel,Automatic,83458,Jeep,25299,Tucson
503,MAZDA,2006,1.6,Petrol,Automatic,6904,Hatchback,2300,Mazda 3
504,OPEL,1996,1.4,Petrol,Manual,173984,Coupe,2500,Corsa
505,BMW,2014,2.0,Petrol,Tiptronic,45981,Sedan,40142,328
506,HONDA,2013,1.5,Hybrid,Automatic,58720,Hatchback,19124,FIT
507,RENAULT,2007,1.5,Diesel,Manual,149129,Minivan,11604,Scenic
508,BMW,1998,2.5,Petrol,Manual,62137,Sedan,7213,525
509,CHEVROLET,2010,2.0,Diesel,Automatic,38048,Jeep,11917,Captiva
510,BMW,2005,2.0,Diesel,Manual,176469,Sedan,17249,320
511,FORD,2013,2.0,Hybrid,Variator,124849,Hatchback,23521,C-MAX
512,CHEVROLET,2016,1.0,Petrol,Automatic,19865,Sedan,11604,Spark
513,HYUNDAI,2013,1.8,Petrol,Tiptronic,72700,Sedan,18503,Elantra
514,TOYOTA,2012,1.5,Hybrid,Automatic,69041,Hatchback,14113,Aqua
515,NISSAN,2004,1.4,Petrol,Automatic,109983,Hatchback,5959,March
516,MERCEDES-BENZ,2015,2.0,Petrol,Automatic,23479,Jeep,1019,GLA 250
517,SSANGYONG,2013,2.0,Diesel,Automatic,94975,Jeep,32035,REXTON
518,HYUNDAI,2011,2.2,Diesel,Automatic,48656,Jeep,14376,Santa FE
519,LEXUS,2010,2.4,Hybrid,Automatic,39768,Sedan,25089,HS 250h Hybrid
520,HONDA,2003,1.3,Petrol,Automatic,96313,Sedan,6899,FIT
521,HYUNDAI,2019,2.0,Petrol,Automatic,18328,Sedan,5488,Elantra
522,TOYOTA,2012,1.8,Hybrid,Variator,621,Hatchback,18817,Prius
523,HYUNDAI,2011,2.4,Hybrid,Automatic,139404,Sedan,3450,Sonata
524,VOLKSWAGEN,2003,2.0,Petrol,Manual,85128,Sedan,7997,Jetta
525,TOYOTA,2017,2.5,Petrol,Automatic,31069,Jeep,38888,RAV 4
526,DODGE,2010,3.5,Petrol,Automatic,151290,Jeep,1882,Journey
527,HYUNDAI,2015,2.4,Petrol,Tiptronic,42154,Sedan,23207,Sonata SPORT
528,HYUNDAI,2016,2.0,Petrol,Automatic,44668,Sedan,17092,Elantra SE
529,HONDA,2012,1.3,Petrol,Automatic,80157,Hatchback,7150,FIT
530,NISSAN,2017,2.0,Petrol,Automatic,14913,Jeep,34497,Rogue Sport
531,NISSAN,2010,1.2,Petrol,Automatic,60599,Sedan,9408,March
532,TOYOTA,2016,1.8,Petrol,Automatic,6338,Hatchback,24148,Auris
533,MERCEDES-BENZ,2012,3.0,Diesel,Automatic,81400,Jeep,59272,ML 350
534,FORD,2014,2.0,Hybrid,Automatic,38525,Universal,20385,C-MAX
535,HYUNDAI,2011,1.8,Petrol,Tiptronic,121292,Sedan,14426,Elantra
536,CHEVROLET,2007,2.0,Diesel,Automatic,42300,Jeep,6144,Captiva
537,TOYOTA,2008,4.0,Petrol,Automatic,115326,Jeep,45473,FJ Cruiser
538,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,105900,Coupe,15994,E 350
539,KIA,2014,2.4,Hybrid,Automatic,54681,Sedan,11133,Optima
540,TOYOTA,2006,2.2,Diesel,Manual,123031,Jeep,18189,RAV 4
541,FORD,2018,2.0,Petrol,Automatic,66899,Sedan,1333,Focus
542,LEXUS,2013,2.5,Hybrid,Automatic,54651,Sedan,1960,ES 350
543,CHEVROLET,2017,1.5,Hybrid,Automatic,32350,Hatchback,26030,Volt
544,BMW,2010,4.0,Petrol,Manual,99419,Coupe,48000,M3
545,TOYOTA,2002,1.5,Petrol,Automatic,72700,Hatchback,8781,Ist
546,CHEVROLET,2012,2.0,Diesel,Automatic,38928,Sedan,8624,Cruze
547,HYUNDAI,2016,1.8,Petrol,Tiptronic,48218,Sedan,21953,Elantra
548,FORD,2015,2.0,Petrol,Tiptronic,55923,Sedan,15681,Focus
549,TOYOTA,2019,2.5,Petrol,Tiptronic,311,Sedan,53000,Camry SE
550,HYUNDAI,2010,2.0,Diesel,Automatic,104469,Jeep,21181,Tucson
551,LEXUS,2010,4.6,Petrol,Automatic,171026,Jeep,15681,GX 460
552,CHEVROLET,2014,1.4,Plug-in Hybrid,Automatic,40389,Hatchback,27284,Volt
553,SSANGYONG,2016,1.6,Diesel,Automatic,43657,Jeep,39458,Actyon
554,KIA,2013,1.6,Petrol,Tiptronic,81524,Sedan,18189,SOUL
555,HYUNDAI,2014,2.5,Diesel,Automatic,60207,Minivan,31581,H1
556,MERCEDES-BENZ,1997,3.2,CNG,Automatic,69041,Sedan,7840,E 320
557,TOYOTA,2013,1.8,Hybrid,Variator,83711,Hatchback,20385,Prius
558,HYUNDAI,2007,1.6,Petrol,Automatic,24283,Sedan,12287,Elantra
559,SSANGYONG,2010,2.7,Diesel,Automatic,134838,Jeep,20266,REXTON
560,TOYOTA,2019,1.8,Petrol,Automatic,24391,Sedan,2822,Corolla
561,HYUNDAI,2016,2.0,LPG,Automatic,34315,Sedan,16283,Sonata
562,HYUNDAI,2010,2.0,Diesel,Automatic,52291,Jeep,27654,Tucson
563,HYUNDAI,2013,1.8,Petrol,Automatic,173476,Hatchback,2509,Elantra
564,FIAT,2013,1.4,Petrol,Automatic,43496,Cabriolet,13172,500C Lounge
565,HYUNDAI,2010,2.0,Petrol,Automatic,76545,Coupe,16123,Genesis
566,MITSUBISHI,2000,3.0,LPG,Automatic,132973,Jeep,9408,Montero
567,HYUNDAI,2012,1.6,Diesel,Automatic,48968,Hatchback,11917,I30
568,AUDI,2014,3.0,Petrol,Automatic,118914,Hatchback,9565,A7
569,MITSUBISHI,1998,3.5,Petrol,Automatic,131731,Jeep,9408,Pajero
570,FORD,2014,2.0,Plug-in Hybrid,Tiptronic,101283,Sedan,17876,C-MAX
571,MERCEDES-BENZ,2009,3.5,Diesel,Automatic,165323,Sedan,1411,E 350
572,CHEVROLET,2013,1.4,Petrol,Automatic,76429,Sedan,13485,Cruze ltz
573,MERCEDES-BENZ,2014,3.5,Petrol,Automatic,58634,Jeep,3763,ML 350
574,HYUNDAI,2015,1.6,Diesel,Automatic,32506,Sedan,19864,Elantra
575,BMW,2005,3.0,Petrol,Tiptronic,155343,Jeep,15053,X5 x5
576,VOLKSWAGEN,2009,2.0,Diesel,Manual,186411,Sedan,15000,Jetta
577,TOYOTA,2002,2.4,CNG,Automatic,111847,Minivan,7527,Ipsum
578,NISSAN,2005,1.5,Petrol,Variator,13049,Sedan,7683,Tiida
579,MINI,2011,1.6,Petrol,Tiptronic,135459,Sedan,19444,Countryman
580,TOYOTA,2013,1.8,Petrol,Automatic,82518,Sedan,15681,Corolla 04
581,HYUNDAI,2009,2.5,Diesel,Automatic,46995,Minivan,13642,H1
582,HYUNDAI,2015,1.8,Petrol,Automatic,52376,Sedan,17249,Elantra
583,FORD,2012,2.0,Petrol,Automatic,42253,Sedan,11604,Focus
584,HYUNDAI,2009,2.5,Diesel,Automatic,52966,Minivan,10663,H1
585,MERCEDES-BENZ,1998,2.3,Petrol,Automatic,80778,Cabriolet,13172,SLK 230
586,CHEVROLET,2013,2.0,Petrol,Automatic,97348,Sedan,20278,Malibu
587,NISSAN,2010,2.5,Petrol,Variator,93206,Jeep,15367,Rogue SL
588,HYUNDAI,2016,1.6,Diesel,Automatic,82767,Sedan,25083,Elantra
589,NISSAN,2004,1.2,Petrol,Automatic,124274,Hatchback,5500,March
590,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,109121,Sedan,2430,E 350
591,MERCEDES-BENZ,2011,2.2,Diesel,Tiptronic,90099,Minivan,38574,Vito
592,HYUNDAI,2013,2.0,Diesel,Automatic,32500,Jeep,15524,Tucson
593,HYUNDAI,2014,2.5,Diesel,Automatic,16777,Minivan,34607,H1
594,HYUNDAI,2011,1.6,Hybrid,Variator,37282,Sedan,18817,Elantra
595,TOYOTA,2010,1.8,Hybrid,Automatic,105012,Hatchback,14113,Prius
596,TOYOTA,2014,1.5,Hybrid,Automatic,54059,Sedan,10506,Aqua
597,BMW,2012,2.0,Petrol,Automatic,88329,Sedan,18189,328
598,AUDI,2016,2.0,Petrol,Automatic,1067,Jeep,16308,Q3
599,HYUNDAI,2016,2.0,Diesel,Automatic,74774,Jeep,44558,Santa FE
600,HYUNDAI,2016,1.6,Petrol,Tiptronic,49710,Sedan,21326,Accent
601,HYUNDAI,2016,1.6,Petrol,Automatic,44535,Sedan,30596,Elantra
602,NISSAN,2017,4.0,Petrol,Automatic,50801,Sedan,7213,Frontier
603,HYUNDAI,2013,1.6,Petrol,Automatic,31078,Sedan,28241,Elantra
604,LEXUS,2013,3.5,Hybrid,Automatic,85773,Jeep,1019,RX 450
605,HYUNDAI,2014,3.0,LPG,Automatic,56828,Sedan,14426,Grandeur
606,SUBARU,2012,0.7,Petrol,Automatic,8699,Hatchback,6899,Stella
607,HONDA,2010,2.4,Petrol,Automatic,66059,Jeep,8311,Cr-v
608,BMW,2001,3.0,Petrol,Tiptronic,149129,Jeep,13485,X5
609,HYUNDAI,2016,2.0,Diesel,Automatic,58756,Jeep,38445,Tucson
610,NISSAN,2005,1.5,Petrol,Automatic,60273,Hatchback,9722,Tiida
611,TOYOTA,2012,1.5,Hybrid,Automatic,66487,Hatchback,9722,Aqua
612,TOYOTA,2016,2.5,Petrol,Tiptronic,41632,Jeep,43905,RAV 4
613,HYUNDAI,2014,1.6,Diesel,Automatic,55923,Sedan,27356,Elantra
614,CHEVROLET,2011,1.8,Petrol,Automatic,67668,Sedan,15173,Cruze
615,TOYOTA,2014,2.5,Hybrid,Automatic,126263,Sedan,25089,Camry
616,NISSAN,2013,1.6,Petrol,Automatic,68681,Jeep,14426,Juke
617,FORD,2012,2.0,Petrol,Tiptronic,119303,Hatchback,15681,Focus
618,BMW,2003,2.0,Petrol,Tiptronic,85097,Sedan,11917,320
619,TOYOTA,2013,1.5,Petrol,Automatic,65244,Hatchback,25669,Aqua
620,HONDA,2017,1.8,Petrol,Automatic,58620,Jeep,9565,Hr-v
621,CHEVROLET,2013,1.4,Petrol,Tiptronic,48467,Sedan,14740,Cruze
622,DODGE,2013,1.4,Petrol,Manual,111847,Sedan,16308,Dart Limited
623,HYUNDAI,2015,2.0,Diesel,Automatic,59155,Jeep,37580,Santa FE
624,MERCEDES-BENZ,2007,3.5,Petrol,Automatic,102526,Sedan,31361,S 350
625,HYUNDAI,2015,2.0,Petrol,Automatic,37471,Sedan,42369,Sonata
626,HYUNDAI,2016,2.0,LPG,Automatic,121436,Sedan,15681,Sonata
627,VOLKSWAGEN,2013,2.0,Petrol,Tiptronic,58657,Sedan,16308,Jetta
628,MAZDA,2016,2.5,Petrol,Automatic,96227,Sedan,3293,CX-9
629,NISSAN,2018,2.5,Petrol,Automatic,11678,Pickup,30000,X-Trail
630,VOLKSWAGEN,2000,1.6,Petrol,Manual,122694,Sedan,5331,Golf
631,CHRYSLER,2015,3.6,Petrol,Automatic,82333,Sedan,3293,200
632,HYUNDAI,2013,2.0,Diesel,Automatic,50181,Jeep,31913,Santa FE
633,HONDA,2019,1.5,Petrol,Automatic,10356,Coupe,2587,Accord
634,TOYOTA,2011,1.8,Petrol,Automatic,167025,Sedan,19757,Prius
635,VOLKSWAGEN,2012,2.5,Petrol,Tiptronic,95691,Sedan,15681,Passat
636,LEXUS,2012,4.6,Petrol,Automatic,158702,Jeep,12858,GX 460
637,TOYOTA,2010,3.3,Hybrid,Automatic,164587,Sedan,4861,Highlander
638,TOYOTA,2018,1.5,Petrol,Automatic,3107,Hatchback,57030,Aqua
639,TOYOTA,2012,1.5,Hybrid,Automatic,74919,Hatchback,14009,Aqua
640,CHEVROLET,2014,2.0,Diesel,Tiptronic,102402,Sedan,14113,Cruze
641,HYUNDAI,2016,1.7,Diesel,Automatic,86992,Jeep,35269,Tucson
642,JAGUAR,2013,2.2,Diesel,Automatic,46254,Sedan,50297,XF
643,HYUNDAI,2012,2.5,Diesel,Automatic,127645,Universal,19369,H1
644,TOYOTA,2018,2.0,Petrol,Automatic,14177,Jeep,2195,CHR
645,CHEVROLET,2014,1.4,Petrol,Automatic,55231,Sedan,12544,Cruze
646,CHEVROLET,2013,1.4,Petrol,Automatic,49710,Sedan,14740,Cruze
647,HYUNDAI,2017,2.0,Petrol,Automatic,40173,Sedan,48575,Sonata
648,HYUNDAI,2011,2.0,Diesel,Automatic,45563,Jeep,15367,Tucson
649,TOYOTA,2011,1.8,Hybrid,Variator,158450,Hatchback,7056,Prius
650,TOYOTA,2008,1.5,Hybrid,Variator,151117,Hatchback,17249,Prius
651,AUDI,2004,1.8,Petrol,Tiptronic,161059,Sedan,9300,A4
652,MERCEDES-BENZ,2006,3.5,LPG,Tiptronic,149129,Jeep,21953,ML 350
653,HYUNDAI,2016,2.0,Petrol,Automatic,29852,Sedan,52696,Sonata
654,TOYOTA,2011,1.8,Petrol,Automatic,149071,Sedan,2901,Corolla
